,AR ID (string),Landfall Datetime,Max ERM,Max IVT,End Season Year,Month,AR ID (Number)
332,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2013060100_2014063023/lpt_system_mask_ar.lptid00523.2000.nc,2014-04-11T20:00:00,0.4651162624359131,492.08054,2013,4.0,523.2
333,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2013060100_2014063023/lpt_system_mask_ar.lptid00550.1000.nc,2014-04-14T15:00:00,0.7163349390029907,516.09973,2013,4.0,550.1
334,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00142.1000.nc,2014-08-13T13:00:00,1.0918976068496704,1428.6115,2014,8.0,142.1
335,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00142.3000.nc,2014-08-19T18:00:00,0.9691230654716492,1603.6598,2014,8.0,142.3
336,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00260.0400.nc,2014-10-28T04:00:00,0.9182600378990173,1866.2637,2014,10.0,260.04
337,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00260.0600.nc,2014-11-03T22:00:00,1.0871375799179077,1562.0597,2014,11.0,260.06
338,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00260.0800.nc,2014-11-09T06:00:00,1.4253946542739868,3523.5237,2014,11.0,260.08
339,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00260.1100.nc,2014-11-19T13:00:00,2.0917274951934814,1308.8026,2014,11.0,260.11
340,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00313.1000.nc,2014-11-21T17:00:00,2.5009944438934326,2344.3923,2014,11.0,313.1
341,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00313.3000.nc,2014-11-26T23:00:00,2.313568592071533,1106.7754,2014,11.0,313.3
342,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00347.1000.nc,2014-12-02T08:00:00,2.1272826194763184,1390.4673,2014,12.0,347.1
