,AR ID,Date,Landfall?
36,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2006050100_2007043023/lpt_system_mask_AR.lptid00263.2000.nc,2007-04-16T15:00:00,True
37,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2006050100_2007043023/lpt_system_mask_AR.lptid00275.1000.nc,2007-04-26T11:00:00,True
38,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00008.1000.nc,2007-09-05T22:00:00,True
39,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00008.1100.nc,2007-09-05T22:00:00,True
40,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00008.1700.nc,2007-09-20T11:00:00,True
41,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00105.2000.nc,2007-10-18T12:00:00,True
42,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00105.4000.nc,2007-10-18T12:00:00,True
43,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00107.1000.nc,2007-09-30T03:00:00,True
44,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00118.1000.nc,2007-10-21T14:00:00,True
45,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00124.1000.nc,2007-10-28T12:00:00,True
46,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00131.1000.nc,2007-11-03T00:00:00,True
47,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00135.1000.nc,2007-11-06T21:00:00,True
48,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00138.1000.nc,2007-11-12T11:00:00,True
49,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00140.1000.nc,2007-11-15T16:00:00,True
50,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2008050100_2009043023/lpt_system_mask_AR.lptid00023.1400.nc,2008-08-12T18:00:00,True
51,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2008050100_2009043023/lpt_system_mask_AR.lptid00023.1600.nc,2008-08-12T18:00:00,True
52,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2008050100_2009043023/lpt_system_mask_AR.lptid00023.1700.nc,2008-08-12T18:00:00,True
53,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2008050100_2009043023/lpt_system_mask_AR.lptid00220.1000.nc,2009-02-02T00:00:00,True
54,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2008050100_2009043023/lpt_system_mask_AR.lptid00285.1000.nc,2009-04-19T20:00:00,True
55,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2009050100_2010043023/lpt_system_mask_AR.lptid00022.1000.nc,2009-05-26T04:00:00,True
56,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2009050100_2010043023/lpt_system_mask_AR.lptid00112.1000.nc,2009-10-15T18:00:00,True
57,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2009050100_2010043023/lpt_system_mask_AR.lptid00112.4000.nc,2009-10-15T18:00:00,True
