,AR ID,Date,Max ERM
453,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2015050100_2016043023/lpt_system_mask_AR.lptid00054.1000.nc,2015-07-18T10:00:00,1.3854452
454,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2015050100_2016043023/lpt_system_mask_AR.lptid00101.1000.nc,2015-09-21T11:00:00,0.4365073
455,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2015050100_2016043023/lpt_system_mask_AR.lptid00196.2000.nc,2016-01-09T22:00:00,1.4059469
456,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2016050100_2017043023/lpt_system_mask_AR.lptid00213.1000.nc,2017-01-03T18:00:00,3.5718386
457,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2016050100_2017043023/lpt_system_mask_AR.lptid00217.2000.nc,2017-01-22T01:00:00,1.9223849
458,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2018050100_2019043023/lpt_system_mask_AR.lptid00188.1000.nc,2019-01-06T18:00:00,1.1248856
459,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2019050100_2020043023/lpt_system_mask_AR.lptid00220.1000.nc,2020-01-21T03:00:00,1.5129627
460,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2020050100_2021043023/lpt_system_mask_AR.lptid00069.3000.nc,2020-08-29T22:00:00,0.5116416
461,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2020050100_2021043023/lpt_system_mask_AR.lptid00173.2000.nc,2020-12-12T01:00:00,0.9049154
462,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2021050100_2022043023/lpt_system_mask_AR.lptid00195.1000.nc,2021-12-21T19:00:00,2.1736174
463,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2021050100_2022043023/lpt_system_mask_AR.lptid00209.1000.nc,2022-01-19T02:00:00,1.0326192
464,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2021050100_2022043023/lpt_system_mask_AR.lptid00209.2000.nc,2022-01-19T03:00:00,1.0326192
465,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2021050100_2022043023/lpt_system_mask_AR.lptid00269.1000.nc,2022-04-11T10:00:00,1.0249094
